so,req,database,type,total_time,server_response,db_response,cpu_usage
windows,250,postgres,write,0.25,0.246999979,0.144999981,19.6
windows,250,postgres,write,0.115999937,0.114000082,0.013000011,49
windows,250,postgres,write,0.16899991,0.167000055,0.065000057,18.8
windows,250,postgres,write,0.108999968,0.105999947,0.003000021,87.5
windows,250,postgres,write,0.107000113,0.103999853,0.001999855,57.1
windows,250,postgres,write,0.279999971,0.277999878,0.174000025,44.9
windows,250,postgres,write,0.132999897,0.130000114,0.028000116,54.4
windows,250,postgres,write,0.165999889,0.162999868,0.06099987,81.6
windows,250,postgres,write,0.107999802,0.104000092,0.002000093,69.4
windows,250,postgres,write,0.105999947,0.102999926,0.002000093,50
windows,250,postgres,write,0.190000057,0.188999891,0.086999893,50
windows,250,postgres,write,0.110000134,0.105000019,0.002000093,46.9
windows,250,postgres,write,0.109999895,0.106999874,0.003999949,26.8
windows,250,postgres,write,0.103999853,0.102999926,0.001999855,33.3
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,38.6
windows,250,postgres,write,0.105999947,0.103999853,0.001999855,51
windows,250,postgres,write,0.105000019,0.103000164,0.002000093,27.1
windows,250,postgres,write,0.241000175,0.239000082,0.13499999,45.8
windows,250,postgres,write,0.108999968,0.106000185,0.003999949,81.6
windows,250,postgres,write,0.105000019,0.104000092,0.002000093,31.3
windows,250,postgres,write,0.107000113,0.105999947,0.003000021,10.4
windows,250,postgres,write,0.108999968,0.104000092,0.002000093,20.4
windows,250,postgres,write,0.118999958,0.117000103,0.013999939,16.7
windows,250,postgres,write,0.153999805,0.151000023,0.04399991,14.3
windows,250,postgres,write,0.205999851,0.203999996,0.101000071,4.2
windows,250,postgres,write,0.107000113,0.104000092,0.002000093,24.6
windows,250,postgres,write,0.10800004,0.105999947,0.003000021,12.2
windows,250,postgres,write,0.148000002,0.146000147,0.042999983,25
windows,250,postgres,write,0.107000113,0.105000019,0.003000021,27.1
windows,250,postgres,write,0.106999874,0.103999853,0.001999855,81
windows,250,postgres,write,0.131999969,0.129999876,0.024999857,14.6
windows,250,postgres,write,0.223999977,0.22300005,0.120999813,25
windows,250,postgres,write,0.121000051,0.118000031,0.015999794,11.1
windows,250,postgres,write,0.147000074,0.144000053,0.041000128,20.8
windows,250,postgres,write,0.105999947,0.105000019,0.001999855,0
windows,250,postgres,write,0.200000048,0.197999954,0.095999956,18.8
windows,250,postgres,write,0.10800004,0.106000185,0.003000021,39.3
windows,250,postgres,write,0.130000114,0.127999783,0.023000002,8
windows,250,postgres,write,0.136000156,0.129999876,0.024999857,25
windows,250,postgres,write,0.120000124,0.11500001,0.00999999,4.2
windows,250,postgres,write,0.113999844,0.111999989,0.006999969,29.2
windows,250,postgres,write,0.377000093,0.375,0.271999836,48.2
windows,250,postgres,write,0.109999895,0.108999968,0.005999804,13
windows,250,postgres,write,0.301000118,0.298000097,0.192000151,23.2
windows,250,postgres,write,0.138000011,0.136000156,0.035000086,19.3
windows,250,postgres,write,0.125999928,0.122999907,0.017999887,16.1
windows,250,postgres,write,0.106999874,0.104000092,0.002000093,4.2
windows,250,postgres,write,0.105000019,0.102999926,0.001999855,32.1
windows,250,postgres,write,0.105000019,0.102999926,0.000999928,35.4
windows,250,postgres,write,0.147000074,0.141000032,0.037999868,22
windows,250,postgres,write,0.121000051,0.119000196,0.018000126,23.2
windows,250,postgres,write,0.153000116,0.147000074,0.042000055,4.3
windows,250,postgres,write,0.134000063,0.131999969,0.031000137,25.5
windows,250,postgres,write,0.106000185,0.103999853,0.001999855,24.5
windows,250,postgres,write,0.105000019,0.102999926,0.002000093,14.3
windows,250,postgres,write,0.105999947,0.105000019,0.003000021,25
windows,250,postgres,write,0.105999947,0.103999853,0.001999855,13.2
windows,250,postgres,write,0.108999968,0.104000092,0.002000093,2
windows,250,postgres,write,0.149000168,0.145999908,0.040999889,20.8
windows,250,postgres,write,0.105999947,0.104000092,0.000999928,10.4
windows,250,postgres,write,0.112999916,0.10800004,0.003999949,16.3
windows,250,postgres,write,0.109999895,0.105000019,0.002000093,4.2
windows,250,postgres,write,0.108999968,0.105000019,0.001000166,8.3
windows,250,postgres,write,0.110000134,0.105999947,0.002999783,5.4
windows,250,postgres,write,0.10800004,0.105000019,0.003000021,12.3
windows,250,postgres,write,0.123000145,0.116999865,0.011999846,5.7
windows,250,postgres,write,0.110000134,0.107999802,0.003999949,35.4
windows,250,postgres,write,0.105000019,0.103000164,0.001000166,3.6
windows,250,postgres,write,0.115999937,0.113000154,0.009000063,18.5
windows,250,postgres,write,0.285000086,0.281000137,0.176000118,4.2
windows,250,postgres,write,0.119999886,0.118000031,0.01699996,14.6
windows,250,postgres,write,0.106999874,0.102999926,0.002000093,5.5
windows,250,postgres,write,0.151000023,0.145000219,0.042000055,0
windows,250,postgres,write,0.116000175,0.109999895,0.004999876,4
windows,250,postgres,write,0.114999771,0.110000134,0.005000114,13
windows,250,postgres,write,0.170000076,0.166000128,0.06400013,3.6
windows,250,postgres,write,0.123999834,0.117000103,0.00999999,4.2
windows,250,postgres,write,0.114000082,0.107000113,0.003999949,18
windows,250,postgres,write,0.202000141,0.200999975,0.097000122,22
windows,250,postgres,write,0.10800004,0.102999926,0.001999855,3.8
windows,250,postgres,write,0.115999937,0.114000082,0.010999918,25
windows,250,postgres,write,0.107000113,0.103999853,0.001999855,10.5
windows,250,postgres,write,0.112999916,0.107000113,0.005000114,11.5
windows,250,postgres,write,0.226999998,0.21999979,0.117999792,4.3
windows,250,postgres,write,0.11500001,0.111999989,0.006000042,16.3
windows,250,postgres,write,0.129999876,0.128999949,0.025000095,10.4
windows,250,postgres,write,0.109999895,0.105999947,0.003000021,9.3
windows,250,postgres,write,0.109999895,0.10800004,0.004999876,20.8
windows,250,postgres,write,0.107000113,0.102999926,0.001999855,0
windows,250,postgres,write,0.113999844,0.109999895,0.005000114,12.8
windows,250,postgres,write,0.111999989,0.110000134,0.004999876,10.4
windows,250,postgres,write,0.108999968,0.104000092,0.002000093,1.8
windows,250,postgres,write,0.111999989,0.108999968,0.004999876,10.4
windows,250,postgres,write,0.110000134,0.106999874,0.003999949,8.3
windows,250,postgres,write,0.111999989,0.108999968,0.005000114,11.8
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,28.6
windows,250,postgres,write,0.106999874,0.102999926,0.002000093,5.4
windows,250,postgres,write,0.112999916,0.111000061,0.006999969,12.8
windows,250,postgres,write,0.104000092,0.103000164,0.002000093,13
windows,250,postgres,write,0.150999784,0.146999836,0.044999838,3.6
windows,250,postgres,write,0.109000206,0.105999947,0.003000021,12.5
windows,250,postgres,write,0.112999916,0.111000061,0.006999969,4.2
windows,250,postgres,write,0.110000134,0.107999802,0.004999876,17.9
windows,250,postgres,write,0.109000206,0.105000019,0.003000021,12.2
windows,250,postgres,write,0.106999874,0.105999947,0.003000021,8.9
windows,250,postgres,write,0.10800004,0.105000019,0.002000093,14.3
windows,250,postgres,write,0.107000113,0.103000164,0.002000093,20.8
windows,250,postgres,write,0.105999947,0.102999926,0.002000093,31.3
windows,250,postgres,write,0.104000092,0.101999998,0.001000166,10.2
windows,250,postgres,write,0.105999947,0.105000019,0.003000021,30.6
windows,250,postgres,write,0.105000019,0.102999926,0.001999855,16.7
windows,250,postgres,write,0.105000019,0.103000164,0.002000093,14.3
windows,250,postgres,write,0.105000019,0.103000164,0.001000166,27.1
windows,250,postgres,write,0.129000187,0.126999855,0.024999857,29.1
windows,250,postgres,write,0.152999878,0.151000023,0.048000097,20.8
windows,250,postgres,write,0.107000113,0.105000019,0.003000021,18.8
windows,250,postgres,write,0.105999947,0.105000019,0.001999855,7.7
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,22.4
windows,250,postgres,write,0.106999874,0.105000019,0.002000093,14.6
windows,250,postgres,write,0.106000185,0.103999853,0.001999855,19.6
windows,250,postgres,write,0.107000113,0.103000164,0.002000093,8.3
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,14.3
windows,250,postgres,write,0.104000092,0.101999998,0.001000166,22.9
windows,250,postgres,write,0.104000092,0.102999926,0.002000093,19.3
windows,250,postgres,write,0.105999947,0.103999853,0.001999855,51
windows,250,postgres,write,0.105000019,0.104000092,0.003000021,23.2
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,14
windows,250,postgres,write,0.105000019,0.104000092,0.002000093,22.9
windows,250,postgres,write,0.105000019,0.102999926,0.002000093,18.2
windows,250,postgres,write,0.113000154,0.109999895,0.006000042,12.5
windows,250,postgres,write,0.108999968,0.104000092,0.002000093,0
windows,250,postgres,write,0.110999823,0.108999968,0.003999949,15.1
windows,250,postgres,write,0.220000029,0.218000174,0.116000175,2.1
windows,250,postgres,write,0.109999895,0.10800004,0.003999949,2.1
windows,250,postgres,write,0.107999802,0.102999926,0.001999855,3.8
windows,250,postgres,write,0.113000154,0.109999895,0.004999876,6.4
windows,250,postgres,write,0.105999947,0.101999998,0.001000166,4
windows,250,postgres,write,0.109999895,0.106999874,0.003000021,14.3
windows,250,postgres,write,0.105999947,0.103000164,0.002000093,9.1
windows,250,postgres,write,0.107000113,0.105000019,0.003000021,33.3
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,13.5
windows,250,postgres,write,0.111000061,0.105000019,0.002000093,2
windows,250,postgres,write,0.110999823,0.108999968,0.004999876,15.4
windows,250,postgres,write,0.105999947,0.104000092,0.003000021,0
windows,250,postgres,write,0.10800004,0.105999947,0.003000021,7.3
windows,250,postgres,write,0.111999989,0.109999895,0.004999876,8.3
windows,250,postgres,write,0.121000051,0.115999937,0.015000105,0
windows,250,postgres,write,0.10800004,0.103999853,0.003000021,6.3
windows,250,postgres,write,0.111000061,0.108999968,0.004999876,7.3
windows,250,postgres,write,0.10800004,0.104000092,0.002000093,0
windows,250,postgres,write,0.10800004,0.105000019,0.003000021,8.3
windows,250,postgres,write,0.109000206,0.106999874,0.003999949,10.7
windows,250,postgres,write,0.107000113,0.104000092,0.002000093,0
windows,250,postgres,write,0.111999989,0.108999968,0.006000042,12.5
windows,250,postgres,write,0.105999947,0.103000164,0.002000093,14.6
windows,250,postgres,write,0.105999947,0.101999998,0.000999928,3.8
windows,250,postgres,write,0.112999916,0.111000061,0.005000114,16.3
windows,250,postgres,write,0.104000092,0.102999926,0.002000093,1.8
windows,250,postgres,write,0.107000113,0.105000019,0.003000021,6.3
windows,250,postgres,write,0.145000219,0.142999887,0.039000034,12.5
windows,250,postgres,write,0.105000019,0.102999926,0.001999855,17.9
windows,250,postgres,write,0.10800004,0.105999947,0.003000021,33.3
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,13.5
windows,250,postgres,write,0.105000019,0.103000164,0.002000093,27.1
windows,250,postgres,write,0.105000019,0.103999853,0.001999855,23.6
windows,250,postgres,write,0.107000113,0.104000092,0.002000093,16.7
windows,250,postgres,write,0.115999937,0.111999989,0.006000042,2.1
windows,250,postgres,write,0.111999989,0.108999968,0.006000042,12.5
windows,250,postgres,write,0.104999781,0.102999926,0.001999855,39.3
windows,250,postgres,write,0.105000019,0.104000092,0.002000093,4.2
windows,250,postgres,write,0.112999916,0.109999895,0.004999876,12.8
windows,250,postgres,write,0.109000206,0.103999853,0.001999855,2
windows,250,postgres,write,0.108999968,0.107000113,0.003000021,10.6
windows,250,postgres,write,0.106999874,0.105999947,0.001999855,10.9
windows,250,postgres,write,0.107999802,0.104000092,0.002000093,6.3
windows,250,postgres,write,0.111999989,0.110000134,0.005000114,10.7
windows,250,postgres,write,0.105999947,0.102999926,0.000999928,0
windows,250,postgres,write,0.112999916,0.110000134,0.006000042,22.9
windows,250,postgres,write,0.105000019,0.102999926,0.000999928,16.1
windows,250,postgres,write,0.108999968,0.104000092,0.002000093,8.2
windows,250,postgres,write,0.112999916,0.110000134,0.006000042,12.5
windows,250,postgres,write,0.10800004,0.102999926,0.002000093,7.1
windows,250,postgres,write,0.105999947,0.103999853,0.001999855,1.9
windows,250,postgres,write,0.105000019,0.102999926,0.001999855,53.6
windows,250,postgres,write,0.113000154,0.108999968,0.005000114,8.3
windows,250,postgres,write,0.105000019,0.103000164,0.002000093,17
windows,250,postgres,write,0.105000019,0.103999853,0.001999855,6.3
windows,250,postgres,write,0.10800004,0.105000019,0.002000093,1.8
windows,250,postgres,write,0.105000019,0.104000092,0.002000093,8.2
windows,250,postgres,write,0.114000082,0.111000061,0.005000114,8.9
windows,250,postgres,write,0.10800004,0.102999926,0.002000093,1.9
windows,250,postgres,write,0.109999895,0.10800004,0.003999949,8.3
windows,250,postgres,write,0.110999823,0.10800004,0.003999949,8.9
windows,250,postgres,write,0.105000019,0.104000092,0.002000093,4.3
windows,250,postgres,write,0.112999916,0.111000061,0.006000042,12.8
windows,250,postgres,write,0.109000206,0.102999926,0.001999855,1.8
windows,250,postgres,write,0.105999947,0.102999926,0.002000093,10.7
windows,250,postgres,write,0.110000134,0.106999874,0.003999949,16.7
windows,250,postgres,write,0.105999947,0.103999853,0.001999855,22.9
windows,250,postgres,write,0.107000113,0.105999947,0.003000021,12.5
windows,250,postgres,write,0.122999907,0.121000051,0.019999981,3.7
windows,250,postgres,write,0.111999989,0.10800004,0.006000042,0
windows,250,postgres,write,0.125999928,0.124000072,0.021000147,14.5
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,2.1
windows,250,postgres,write,0.107000113,0.105000019,0.001999855,7.7
windows,250,postgres,write,0.111999989,0.110000134,0.005000114,8.9
windows,250,postgres,write,0.108999968,0.102999926,0.001999855,0
windows,250,postgres,write,0.131000042,0.125999928,0.023999929,6.3
windows,250,postgres,write,0.108999968,0.106999874,0.003999949,3.6
windows,250,postgres,write,0.10800004,0.104000092,0.002000093,2.1
windows,250,postgres,write,0.114000082,0.109999895,0.006000042,10.4
windows,250,postgres,write,0.111999989,0.109000206,0.005000114,10.7
windows,250,postgres,write,0.106000185,0.104000092,0.003000021,29.2
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,13
windows,250,postgres,write,0.111999989,0.110000134,0.005000114,9.3
windows,250,postgres,write,0.105999947,0.103000164,0.002000093,12.5
windows,250,postgres,write,0.113000154,0.110999823,0.006000042,9.3
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,4.2
windows,250,postgres,write,0.10800004,0.103000164,0.002000093,3.6
windows,250,postgres,write,0.112000227,0.108999968,0.005000114,10.4
windows,250,postgres,write,0.108999968,0.103999853,0.001999855,3.6
windows,250,postgres,write,0.105999947,0.103999853,0.001999855,0
windows,250,postgres,write,0.108999968,0.104000092,0.002000093,8
windows,250,postgres,write,0.10800004,0.102999926,0.001999855,6.3
windows,250,postgres,write,0.109999895,0.10800004,0.003999949,9.3
windows,250,postgres,write,0.109999895,0.105999947,0.002000093,6.4
windows,250,postgres,write,0.110999823,0.107000113,0.003999949,14.5
windows,250,postgres,write,0.105000019,0.102999926,0.001999855,34.7
windows,250,postgres,write,0.109000206,0.105999947,0.003000021,4
windows,250,postgres,write,0.111999989,0.109999895,0.005000114,12.5
windows,250,postgres,write,0.106999874,0.103000164,0.001000166,2.1
windows,250,postgres,write,0.111000061,0.108999968,0.005000114,11.1
windows,250,postgres,write,0.106999874,0.104000092,0.002000093,0
windows,250,postgres,write,0.10800004,0.104000092,0.003000021,8.5
windows,250,postgres,write,0.105000019,0.104000092,0.003000021,10.4
windows,250,postgres,write,0.108999968,0.104000092,0.002000093,1.8
windows,250,postgres,write,0.107000113,0.105999947,0.002000093,0
windows,250,postgres,write,0.110000134,0.106999874,0.003999949,8.3
windows,250,postgres,write,0.108999968,0.103999853,0.000999928,7.1
windows,250,postgres,write,0.154999971,0.148999929,0.046999931,2.1
windows,250,postgres,write,0.10800004,0.105999947,0.003999949,10.4
windows,250,postgres,write,0.147000074,0.144999981,0.042000055,8.3
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,25
windows,250,postgres,write,0.112999916,0.110000134,0.006000042,8.9
windows,250,postgres,write,0.106999874,0.103999853,0.001999855,0
windows,250,postgres,write,0.111999989,0.10800004,0.004999876,7.3
windows,250,postgres,write,0.107999802,0.103999853,0.001999855,7.1
windows,250,postgres,write,0.111999989,0.106999874,0.003999949,10.2
windows,250,postgres,write,0.10800004,0.102999926,0.001999855,1.8
windows,250,postgres,write,0.107000113,0.104999781,0.002999783,4.2
windows,250,postgres,write,0.111999989,0.110000134,0.005000114,6.3
windows,250,postgres,write,0.109999895,0.105999947,0.003000021,5.5
windows,250,postgres,write,0.105000019,0.103000164,0.002000093,14.6
windows,250,postgres,write,0.107999802,0.102999926,0.002000093,2.1
windows,250,postgres,write,0.106999874,0.102999926,0.001999855,6.4
windows,250,postgres,write,0.10800004,0.105999947,0.003999949,11.5
windows,250,postgres,write,0.105999947,0.103999853,0.001999855,18.8
windows,250,postgres,write,0.105999947,0.103999853,0.001999855,9.6
windows,250,postgres,write,0.111999989,0.109999895,0.004999876,7.8
windows,250,postgres,write,0.105000019,0.104000092,0.002000093,4.2
windows,250,postgres,write,0.110000134,0.10800004,0.004000187,10.9
windows,250,postgres,write,0.107000113,0.104000092,0.002000093,6.3
windows,250,postgres,write,0.107000113,0.104000092,0.002000093,6.3
windows,250,postgres,write,0.108999968,0.107000113,0.003999949,8.2
windows,250,postgres,write,0.107999802,0.102999926,0.002000093,5.3
windows,250,postgres,write,0.108999968,0.107000113,0.003999949,10.6
windows,250,postgres,write,0.111000061,0.10800004,0.004999876,8.3
windows,250,postgres,write,0.10800004,0.103000164,0.002000093,3.6
windows,250,postgres,write,0.111000061,0.108999968,0.005000114,20.8
windows,250,postgres,write,0.105000019,0.103000164,0.002000093,5.4
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,10.4
windows,250,postgres,write,0.104000092,0.102999926,0.002000093,27.3
windows,250,postgres,write,0.150000095,0.146000147,0.044000149,5.6
windows,250,postgres,write,0.104999781,0.103999853,0.001999855,10
windows,250,postgres,write,0.111999989,0.108999968,0.004999876,8.9
windows,250,postgres,write,0.10800004,0.103000164,0.002000093,6.3
windows,250,postgres,write,0.112999916,0.110000134,0.005000114,16.7
windows,250,postgres,write,0.109000206,0.106999874,0.004999876,12.2
windows,250,postgres,write,0.106999874,0.102999926,0.002000093,5.5
windows,250,postgres,write,0.111999989,0.110000134,0.005000114,7.8
windows,250,postgres,write,0.104000092,0.101999998,0.000999928,2.1
windows,250,postgres,write,0.111000061,0.108999968,0.005000114,12.5
windows,250,postgres,write,0.114000082,0.108999968,0.004999876,12.5
windows,250,postgres,write,0.10800004,0.103999853,0.001999855,5.7
windows,250,postgres,write,0.113000154,0.109999895,0.005000114,10.2
windows,250,postgres,write,0.104999781,0.102999926,0.001999855,18.8
windows,250,postgres,write,0.105999947,0.103999853,0.001999855,28.6
windows,250,postgres,write,0.110999823,0.108999968,0.004999876,12.7
windows,250,postgres,write,0.106999874,0.102999926,0.001999855,8.2
windows,250,postgres,write,0.105999947,0.104000092,0.003000021,9.1
windows,250,postgres,write,0.111999989,0.109999895,0.005000114,12.5
windows,250,postgres,write,0.106999874,0.102999926,0.001999855,2.1
windows,250,postgres,write,0.111999989,0.110000134,0.005000114,9.6
windows,250,postgres,write,0.107000113,0.102999926,0.001999855,0
windows,250,postgres,write,0.110000134,0.10800004,0.003999949,18.8
windows,250,postgres,write,0.10800004,0.104000092,0.003000021,3.8
windows,250,postgres,write,0.10800004,0.106000185,0.003000021,6.3
windows,250,postgres,write,0.106999874,0.104000092,0.002000093,1.9
windows,250,postgres,write,0.114000082,0.110999823,0.005999804,18.8
windows,250,postgres,write,0.116000175,0.109999895,0.005000114,8.3
windows,250,postgres,write,0.10800004,0.104000092,0.002000093,1.8
windows,250,postgres,write,0.105000019,0.102999926,0.002000093,16.7
windows,250,postgres,write,0.110000134,0.103999853,0.001999855,3.6
windows,250,postgres,write,0.108999968,0.104000092,0.000999928,4.2
windows,250,postgres,write,0.108999968,0.107000113,0.003999949,8.2
windows,250,postgres,write,0.106999874,0.104000092,0.002000093,4.2
windows,250,postgres,write,0.111999989,0.108999968,0.005000114,9.8
windows,250,postgres,write,0.112999916,0.110000134,0.005000114,7.8
windows,250,postgres,write,0.107000113,0.102999926,0.001999855,3.8
windows,250,postgres,write,0.113000154,0.108999968,0.004999876,10.4
windows,250,postgres,write,0.108999968,0.104000092,0.002000093,0
windows,250,postgres,write,0.109000206,0.105000019,0.003000021,8.5
windows,250,postgres,write,0.108999968,0.107000113,0.005000114,13
windows,250,postgres,write,0.121000051,0.117000103,0.015000105,0
windows,250,postgres,write,0.105000019,0.102999926,0.000999928,19.6
windows,250,postgres,write,0.111999989,0.109000206,0.005000114,33.3
windows,250,postgres,write,0.107000113,0.104000092,0.002000093,3.8
windows,250,postgres,write,0.11500001,0.109999895,0.004999876,8.9
windows,250,postgres,write,0.111999989,0.109999895,0.004999876,14.6
windows,250,postgres,write,0.105999947,0.105000019,0.003000021,0
windows,250,postgres,write,0.114000082,0.111999989,0.005999804,10
windows,250,postgres,write,0.111999989,0.108999968,0.004999876,10.2
windows,250,postgres,write,0.108999968,0.103999853,0.001999855,3.6
windows,250,postgres,write,0.108999968,0.106000185,0.003000021,14.3
windows,250,postgres,write,0.105999947,0.102999926,0.002000093,4.2
windows,250,postgres,write,0.122999907,0.121999979,0.019999981,12.2
windows,250,postgres,write,0.11500001,0.111999989,0.006999969,10.2
windows,250,postgres,write,0.112999916,0.111000061,0.006000042,16.7
windows,250,postgres,write,0.105000019,0.102999926,0.000999928,14.3
windows,250,postgres,write,0.113000154,0.111000061,0.005000114,9.1
windows,250,postgres,write,0.105000019,0.102999926,0.000999928,30.2
windows,250,postgres,write,0.106999874,0.105000019,0.002000093,8
windows,250,postgres,write,0.117000103,0.112999916,0.007999897,6.3
windows,250,postgres,write,0.108999968,0.104000092,0.002000093,10.4
windows,250,postgres,write,0.113999844,0.111000061,0.006000042,12.8
windows,250,postgres,write,0.105999947,0.103000164,0.002000093,3.8
windows,250,postgres,write,0.111000061,0.105999947,0.002999783,11.5
windows,250,postgres,write,0.115999937,0.111000061,0.005000114,7.7
windows,250,postgres,write,0.107000113,0.102999926,0.001999855,6.4
windows,250,postgres,write,0.111999989,0.110000134,0.006000042,12.5
windows,250,postgres,write,0.105999947,0.105000019,0.003000021,12.2
windows,250,postgres,write,0.113000154,0.108999968,0.005000114,8.2
windows,250,postgres,write,0.10800004,0.103000164,0.002000093,3.8
windows,250,postgres,write,0.105999947,0.104000092,0.003000021,8.9
windows,250,postgres,write,0.113000154,0.109999895,0.004999876,37.3
windows,250,postgres,write,0.134000063,0.132000208,0.03000021,12.5
windows,250,postgres,write,0.111999989,0.109999895,0.004999876,4.2
windows,250,postgres,write,0.105000019,0.103000164,0.002000093,8.3
windows,250,postgres,write,0.107999802,0.105999947,0.003000021,14.9
windows,250,postgres,write,0.10800004,0.104000092,0.002000093,1.8
windows,250,postgres,write,0.10800004,0.104000092,0.002000093,7.3
windows,250,postgres,write,0.110000134,0.107999802,0.004999876,12.5
windows,250,postgres,write,0.108999968,0.107000113,0.004000187,1.9
windows,250,postgres,write,0.113999844,0.112999916,0.007000208,6.4
windows,250,postgres,write,0.110999823,0.108999968,0.004999876,14.3
windows,250,postgres,write,0.109999895,0.105000019,0.003000021,5.9
windows,250,postgres,write,0.106999874,0.102999926,0.002000093,3.6
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,10
windows,250,postgres,write,0.10800004,0.103000164,0.002000093,5.9
windows,250,postgres,write,0.105000019,0.104000092,0.003000021,36.2
windows,250,postgres,write,0.10800004,0.102999926,0.002000093,3.7
windows,250,postgres,write,0.198999882,0.194999933,0.09100008,10.7
windows,250,postgres,write,0.107000113,0.103000164,0.002000093,5.7
windows,250,postgres,write,0.113000154,0.110000134,0.005000114,21.8
windows,250,postgres,write,0.105000019,0.103000164,0.002000093,2.1
windows,250,postgres,write,0.148000002,0.142999887,0.040999889,2.1
windows,250,postgres,write,0.107999802,0.105999947,0.003000021,10.4
windows,250,postgres,write,0.113999844,0.110000134,0.006000042,8.3
windows,250,postgres,write,0.10800004,0.104000092,0.002000093,2.1
windows,250,postgres,write,0.107000113,0.105000019,0.003000021,10.7
windows,250,postgres,write,0.105999947,0.103999853,0.001999855,4.2
windows,250,postgres,write,0.10800004,0.103000164,0.002000093,12.5
windows,250,postgres,write,0.111000061,0.108999968,0.005000114,19.2
windows,250,postgres,write,0.105999947,0.104000092,0.001000166,25
windows,250,postgres,write,0.10800004,0.104000092,0.002000093,7.1
windows,250,postgres,write,0.109999895,0.106999874,0.003999949,3.7
windows,250,postgres,write,0.105000019,0.102999926,0.002000093,0
windows,250,postgres,write,0.10800004,0.105999947,0.003000021,11.4
windows,250,postgres,write,0.109999895,0.10800004,0.004000187,6.3
windows,250,postgres,write,0.109000206,0.103999853,0.001999855,2.2
windows,250,postgres,write,0.112999916,0.110000134,0.005000114,9.8
windows,250,postgres,write,0.111999989,0.109999895,0.006000042,9.3
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,1.8
windows,250,postgres,write,0.113000154,0.110000134,0.005000114,16.1
windows,250,postgres,write,0.10800004,0.103000164,0.002000093,0
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,20.8
windows,250,postgres,write,0.110999823,0.108999968,0.005000114,12.8
windows,250,postgres,write,0.105000019,0.101999998,0.002000093,2.1
windows,250,postgres,write,0.106999874,0.105000019,0.002000093,25
windows,250,postgres,write,0.114000082,0.111000061,0.004999876,14.6
windows,250,postgres,write,0.109000206,0.103999853,0.001999855,5.6
windows,250,postgres,write,0.114000082,0.110999823,0.006000042,11.3
windows,250,postgres,write,0.105999947,0.102999926,0.001999855,0
windows,250,postgres,write,0.107999802,0.105999947,0.003000021,14.6
windows,250,postgres,write,0.111999989,0.108999968,0.004999876,6.4
windows,250,postgres,write,0.108999968,0.104000092,0.002000093,3.8
windows,250,postgres,write,0.114000082,0.108999968,0.004999876,6.3
windows,250,postgres,write,0.112999916,0.108999968,0.004999876,14.8
windows,250,postgres,write,0.10800004,0.102999926,0.001999855,6.4
windows,250,postgres,write,0.130000114,0.124000072,0.017999887,12.5
windows,250,postgres,write,0.104999781,0.102999926,0.000999928,4.3
windows,250,postgres,write,0.112999916,0.109999895,0.004999876,11.3
windows,250,postgres,write,0.108999968,0.107000113,0.004000187,32.1
windows,250,postgres,write,0.10800004,0.103999853,0.001999855,2.1
windows,250,postgres,write,0.111000061,0.108999968,0.004999876,18.8
windows,250,postgres,write,0.108999968,0.104000092,0.002000093,7.3
windows,250,postgres,write,0.105999947,0.104000092,0.002000093,5.7
windows,250,postgres,write,0.113000154,0.111000061,0.006000042,7.1
windows,250,postgres,write,0.111000061,0.105999947,0.003000021,4.2
windows,250,postgres,write,0.10800004,0.105999947,0.003000021,14.8
windows,250,postgres,write,0.112999916,0.110000134,0.005000114,5.6
windows,250,postgres,write,0.107000113,0.102999926,0.002000093,8.2
windows,250,postgres,write,0.111999989,0.109999895,0.004999876,10.9
windows,250,postgres,write,0.108999968,0.102999926,0.000999928,8.3
windows,250,postgres,write,0.105000019,0.104000092,0.003000021,18.8
windows,250,postgres,write,0.113000154,0.109999895,0.005999804,8.3
windows,250,postgres,write,0.10800004,0.105000019,0.003000021,1.8
windows,250,postgres,write,0.105000019,0.103000164,0.001000166,24.1
windows,250,postgres,write,0.106000185,0.102999926,0.001999855,10
windows,250,postgres,write,0.10800004,0.102999926,0.001999855,5.8
windows,250,postgres,write,0.111999989,0.110000134,0.005000114,20.4
windows,250,postgres,write,0.10800004,0.102999926,0.001999855,1.9
windows,250,postgres,write,0.107000113,0.105000019,0.002000093,11.1
windows,250,postgres,write,0.109999895,0.106999874,0.003999949,5.4
windows,250,postgres,write,0.10800004,0.104000092,0.002000093,4.3
windows,250,postgres,write,0.114999771,0.108999968,0.005000114,13.7
windows,250,postgres,write,0.107000113,0.103000164,0.002000093,0
